web-scraper-order,web-scraper-start-url,review,bubble_rating
1668957315-108,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,Arrive at 23:00 and have to park far away because the hotel have no near parking. Nearest parking is 500m away or further. Waited at the tram station and press bell for a tram and waited for 15minutes nothing happen. At the same time the security just pass by us twice without saying anything. Lossing patient decided to walk to the front lobby and realized the tram is charging. Please have the courtesy to inform guest tram not available when bell is pressed and not let them wait in the dark.,ui_bubble_rating bubble_20
1668957315-109,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Quality has surely dropped. Rooms are old and sad (the 5th floor at least). Breakfast not the best. Definitely needs some upgrades for both. Staff were responsive and hotel surroundings are nice. Stayed in both Rasa Sayang and Golden Sands, I just feel both hotels are due for some upgrades and maintenance.",ui_bubble_rating bubble_30
1668957315-110,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"The hotel and pool are nice. With beautiful surrounding and abundance of beach chairs. What I find a bit disappointed is that the pool is a bit crowded especially during weekends. The beach is near and easy to go. However, the sea activities operators make the beach crowded with their stuffs and I find it a bit annoying with them trying to sell their services. 

The hotel need to provide place to dry our wet cloth too. The drying line in the bathroom is loose and need to be replaced with a more sturdy option.",ui_bubble_rating bubble_30
1668957315-111,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,This is my regular resort hotel when I have my vacation in Penang.  Always like the hospitality shown by all the staff in this resort.  Breakfast in the resort is always full-filling as it has lots of variety of food.  Massage service at the garden area is relaxing & they are able to perform the service up to the standard as compare to the shops on the roadside.  Just one thing I need to bring up here is the bath tub was not clean thoroughly as there was urine smell when I went into the bathroom.,ui_bubble_rating bubble_30
1668957315-112,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Bathroom at room 328 requires some maintenance, the shower & the bathtub water need to be seperated, when used both works at the same time & the shower is to close to the wall. 

Water presuare on the toilet water hose really needs improving.",ui_bubble_rating bubble_50
1668957315-113,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Frontdesk staff are not friendly
Hotel didnt fulfill my request
Baby stroller dirty and wet
Bath tub cannot use
Water preassure not enough and need to stand near the shower for bath
Room service too early closed at 10pm",ui_bubble_rating bubble_10
1668957315-114,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"We had a wonderful time at Golden Sands Penang. From the time we arrived until we checked out. The hotel employees at front office, housekeeping and coffee house were very friendly and helpful. Even the security guards and buggy car driver were courteous. One particular person made breakfast joyful...Encik Razif from coffee house. Dont let him resign or retire. He is what Golden Sands Penang should have more.
   The downside is its an old hotel. Definitely need repair here and there.
   Thank you so much Golden Sands Penang for your warm hospitality and made our holiday a holiday  😊",ui_bubble_rating bubble_50
1668957315-115,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Reserveation process was good. Those who handled my calls and emails were good. Very accomodative on my request.
Check-in was fast enough.
Maybe should increase the buggies.
Breakfast need some inprovement on variety. But good enough for us as we are not picky",ui_bubble_rating bubble_50
1668957315-116,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Recycled bedsheet from the previous room occupant, the bed is full with sands. Toilet is also run down. The overall room ambience is bad. Key is also not usable after the first night despite I’m staying there for 3 nights.",ui_bubble_rating bubble_10
1668957315-117,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,worst hotel in handling charge...i paid cash for dining in room ...they still charge my credit card...family paid for gour food and then they charge your card for it...no remarks they said..refund take two weeks,ui_bubble_rating bubble_10
1668957315-118,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,Had to follow up repeatedly for the cake for my wife's birthday which i specified during making the reservation. Room service menu very limited & unhelpful staff. Had to call  for bell boy to collect y bags 3 times but noone came hence had to carry my luggage myself during check out.,ui_bubble_rating bubble_20
1668957315-119,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,Good place to relax and brings your family... Have a lot of activities at sea side and for children... (kids pool & kids club)... Can have a foot massage at the pool at the same time your children enjoy the swimming pool... Highly recommended.,ui_bubble_rating bubble_40
1668957315-120,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"Everything is good. Good services and hospitality. The bathroom tile maybe need for changes because its easily get wet after shower.. im joking, no need for change.. Its better to replace with floor mat then the foot towel since the entire room equip with tiles. Just maybe the mattress or bed got bugs or beetles because when i woke up in the morning, my body got itchy and some redness appears. I've told the receptionist during check out and asked if i need for medical assistant. Thank you for your concern.",ui_bubble_rating bubble_50
1668957315-121,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,One of the chef was so rude. I asked politely on name of the dessert & he shouted at me. I complained to his manager and the next day the manager asked for apology. Im expecting compensation but it was not addressed. Will not come again since the bathroom is not convenient for me to take bath - how are you going to take shower comfortably if you need to stand inside a bathtub?,ui_bubble_rating bubble_10
1668957315-122,https://www.tripadvisor.com/Hotel_Review-g635527-d302164-Reviews-Shangri_La_Golden_Sands_Penang-Batu_Ferringhi_Penang_Island_Penang.html,"An excellent staff and tip top services provided by Shangri-la Golden Sands Resort, Pulau Pinang. A good staycation for business trip as well as family trip. Interesting and too many facilities. Reccomended.",ui_bubble_rating bubble_50
